t,GROUP_INDEX
2037400,0.1368014038224532
2037500,0.1377400033879487
2037600,0.1369146188317612
2037700,0.13839430983513634
2037800,0.14019350695134464
2037900,0.14462750584447742
2038000,0.1464043957706509
2038100,0.1405290071153543
2038200,0.1466335352101847
2038300,0.14263044158645327
2038400,0.14231240088475344
2038500,0.14056610655472213
2038600,0.13311770629810327
2038700,0.1364237522452522
2038800,0.13744163788227967
2038900,0.133433802246321
2039000,0.13313024529992462
2039100,0.12615242101935525
2039200,0.12329414441627437
2039300,0.12384579486277754
2039400,0.12549615965670205
2039500,0.12041579770217843
2039600,0.11582932424677743
2039700,0.11758934900674034
2039800,0.11750491509761103
2039900,0.11692421464606091
2040000,0.10683509345017468
2040100,0.11247819169799636
2040200,0.11683368157698118
2040300,0.11995028387960534
2040400,0.12298080122068486
2040500,0.1256843178154669
2040600,0.12458938648130138
2040700,0.12341165496721636
2040800,0.12883431058626527
2040900,0.12718103654068263
2041000,0.12210961191805328
2041100,0.1466195234242575
2041200,0.12941254965869686
2041300,0.12841398831167639
2041400,0.12486860485298612
2041500,0.1260759509109771
2041600,0.12912649708504823
2041700,0.13111288642716018
2041800,0.13616928087778693
2041900,0.13306517982776872
2042000,0.13560103347303074
2042100,0.1406687851848198
2042200,0.13783056063177423
2042300,0.14223202927811024
2042400,0.14592468839239042
2042500,0.14877968323831375
2042600,0.1540012893116177
2042700,0.1489671700344491
2042800,0.15249795568060803
2042900,0.14713957065445923
2043000,0.15283178141395984
2043100,0.15201080596334907
2043200,0.15586475981175987
2043300,0.15132409346783254
2043400,0.1556889778657525
2043500,0.16032425078667192
2043600,0.16082694441051687
2043700,0.15057892570769324
2043800,0.15907168123635507
2043900,0.15815240316983264
2044000,0.13515139753355424
2044100,0.15168473626396634
2044200,0.14994817701402802
2044300,0.1501236113710694
2044400,0.14509525928860093
2044500,0.1491317783493163
2044600,0.15355811710112194
2044700,0.15578345762506987
2044800,0.15110521948599934
2044900,0.15867714748509443
2045000,0.16008188909707952
2045100,0.18224948454709666
2045200,0.1611052158573947
2045300,0.15662296670647652
2045400,0.1531029596764536
2045500,0.15300523276396355
2045600,0.15398130398173643
2045700,0.15325140666055598
2045800,0.1537746509606997
2045900,0.15750573997782605
2046000,0.16076666173532664
2046100,0.15481885260803668
2046200,0.15120160259841625
2046300,0.1572150236924703
2046400,0.15694703829050188
2046500,0.15399523796378664
2046600,0.15258246735411846
2046700,0.14751749024955085
2046800,0.14972954366397576
2046900,0.14924494515281225
2047000,0.1451513298469423
2047100,0.14223457112978105
2047200,0.14539301393197196
2047300,0.14899131889230305
2047400,0.14860807764233255
2047500,0.14606064596461707
2047600,0.14446757380631622
2047700,0.1461420547041711
2047800,0.14293295995784913
2047900,0.14644048744538973
2048000,0.14636029649621984
2048100,0.1462892203503236
2048200,0.14184241626930003
2048300,0.13894841015670512
2048400,0.14142283003529013
2048500,0.14135820248837122
2048600,0.1444970946578244
2048700,0.14490179425276545
2048800,0.1363110032246059
2048900,0.13132558022770055
2049000,0.1285385510832524
2049100,0.12918676209186825
2049200,0.12739153524776592
2049300,0.1300922790070517
2049400,0.10763978519841988
2049500,0.12911122940372857
2049600,0.12545136943048546
2049700,0.12981077309521322
2049800,0.15391769145371118
2049900,0.13164649070254467
2050000,0.13757770008054773
2050100,0.139990031211632
2050200,0.13403610586599107
2050300,0.1329778257232011
2050400,0.13502104519663338
2050500,0.13417294316588801
2050600,0.13478456899574334
2050700,0.1339662745211359
2050800,0.13648850615001962
2050900,0.14228145853498889
2051000,0.1440280606828824
2051100,0.13790781628781396
2051200,0.13800961670821638
2051300,0.13877597755760163
2051400,0.13328890826650772
2051500,0.13782242204504813
2051600,0.13712292892440509
2051700,0.13609284311741568
2051800,0.12741158487159215
2051900,0.13183237889947894
2052000,0.13629532124479476
2052100,0.13313764024109692
2052200,0.13283086975398856
2052300,0.13323607742921015
2052400,0.12828881443833157
2052500,0.12815733901210485
2052600,0.12425803649200433
2052700,0.12363324936161998
2052800,0.12410900095506924
2052900,0.12434500977712681
2053000,0.12606611875169746
2053100,0.12273932780209576
2053200,0.12373776123989763
2053300,0.12220410098984909
2053400,0.12351949134564832
2053500,0.12553586552270696
2053600,0.12701779806425456
2053700,0.12819284783319093
2053800,0.12864268546977092
2053900,0.1286810496101655
2054000,0.1284247467716264
2054100,0.12545925873831631
2054200,0.12398482971873048
2054300,0.1209706443136132
2054400,0.11964426218539832
2054500,0.11560457012422014
2054600,0.12175598186403983
2054700,0.11935182239440723
2054800,0.11795106817410787
2054900,0.12190117030802812
2055000,0.12819758291762953
2055100,0.12009311110417928
2055200,0.11912705863697348
2055300,0.12222842578121842
2055400,0.1195084864825243
2055500,0.11538330508489217
2055600,0.10887694293149086
2055700,0.1039565149921395
2055800,0.1004156675289356
2055900,0.09775106392851174
2056000,0.0962332090471603
2056100,0.09150847917530083
2056200,0.09675187648917039
2056300,0.09515689669087166
2056400,0.09901846532743815
2056500,0.10531052749387122
2056600,0.10248143387215522
2056700,0.0987993602789162
2056800,0.09588577212495322
2056900,0.09253173241863744
2057000,0.09625296510943557
2057100,0.09656121626656784
2057200,0.09781166179251355
2057300,0.10094600461883019
2057400,0.10502203373367971
2057500,0.10129862721681424
2057600,0.09662285703088154
2057700,0.09550595757197441
2057800,0.09701333382829018
2057900,0.09706250753966188
2058000,0.10541526974802826
2058100,0.10361874787518462
2058200,0.10438623994493845
2058300,0.12388203028555855
2058400,0.1053181063106381
2058500,0.10887136746490844
2058600,0.11073231096794958
2058700,0.11416060017439422
2058800,0.1119112248604485
2058900,0.11035531265398513
2059000,0.11211511873678007
2059100,0.10990331918008325
2059200,0.10915601887190021
2059300,0.1133070883072885
2059400,0.11408540719899034
2059500,0.12082062410214264
2059600,0.12298670975258004
2059700,0.12197592645323904
2059800,0.12270366557206791
2059900,0.12592305887358282
2060000,0.13362551485912894
2060100,0.13179322970311147
2060200,0.12672173365762668
2060300,0.12909771727844274
2060400,0.13017499563982743
2060500,0.13042352133820662
2060600,0.1284054165665252
2060700,0.1489814246650199
2060800,0.12760474102623376
2060900,0.12979684785194387
2061000,0.13342818245448082
2061100,0.1372768592719617
2061200,0.13774693223482976
2061300,0.13124748125694413
2061400,0.13357061934709202
2061500,0.13218808705714896
2061600,0.13206874687981318
2061700,0.13863932313975166
2061800,0.14080774276442978
2061900,0.1367232366075307
2062000,0.13404559945459713
2062100,0.13494705045519625
2062200,0.1389826627775844
2062300,0.13761006025871314
2062400,0.1373570168906328
2062500,0.13258166747479644
2062600,0.1325754580512315
2062700,0.1312843448778806
2062800,0.1408026712459002
2062900,0.139667375784238
2063000,0.1359001163022186
2063100,0.14061163701087837
2063200,0.1413258005474161
2063300,0.14947354423310105
2063400,0.15775159901652386
2063500,0.15383747968432596
2063600,0.15681567360284912
2063700,0.16302753105708603
2063800,0.16490518659491732
2063900,0.1665219548427474
2064000,0.15621602802977463
2064100,0.1564262600802701
2064200,0.15839481863508045
2064300,0.15054530406058633
2064400,0.15732859080853984
2064500,0.15976908926476777
2064600,0.15870667499094804
2064700,0.15471320332042598
2064800,0.15251026951156893
2064900,0.1556316991624458
2065000,0.1514750831424494
2065100,0.15288323635373474
2065200,0.15082839157238165
2065300,0.15024069103805537
2065400,0.15476486739197
2065500,0.15301743202272805
2065600,0.15245640883964812
2065700,0.15068843539335502
2065800,0.14860446379460207
2065900,0.1546660698822288
2066000,0.14745675057735355
2066100,0.1461887482360736
2066200,0.14511041604324842
2066300,0.14193753246326768
2066400,0.14814326196907107
2066500,0.14688817600964113
2066600,0.15270081553247397
2066700,0.1554632100361144
2066800,0.15361082876100451
2066900,0.15017561182498396
2067000,0.15214046844703688
2067100,0.1589056653106069
2067200,0.15317605433231263
2067300,0.1497496425210144
2067400,0.1520923961649714
2067500,0.153645737820245
2067600,0.148500512510999
2067700,0.14379121492576208
2067800,0.14343738299988704
2067900,0.14688292550175713
2068000,0.14548610642355495
2068100,0.14231924669809176
2068200,0.14778804553061925
2068300,0.14662003713311061
2068400,0.15073826049513564
2068500,0.14623118108208644
2068600,0.15083492961527134
2068700,0.1520362148497306
2068800,0.14655955740191184
2068900,0.14374525628370588
2069000,0.14728625664489664
2069100,0.14752732475106073
2069200,0.14322222306740212
2069300,0.14807593424307414
2069400,0.1477070290787183
2069500,0.15548577862055257
2069600,0.1574334275231571
2069700,0.1569177429811746
2069800,0.15310485552717984
2069900,0.1521224963629436
2070000,0.15305467813983314
2070100,0.1496008016856865
2070200,0.14857228561718014
2070300,0.14772187805753606
2070400,0.1403750362548731
2070500,0.13712511766778487
2070600,0.1367254379289879
2070700,0.13636357464040022
2070800,0.13962784586716342
2070900,0.15322725649738464
2071000,0.1361753330735798
2071100,0.1334869589363032
2071200,0.13769001832207733
2071300,0.14018827442773196
2071400,0.14040563835279954
2071500,0.13824372930656542
2071600,0.1412054825324316
2071700,0.13817624273568885
2071800,0.11842317359917745
2071900,0.13768699315250227
2072000,0.14025599622983673
2072100,0.140195878343915
2072200,0.13779055024783973
2072300,0.1376824726195323
2072400,0.1382908629651179
2072500,0.13738082558919926
2072600,0.1368684054811687
2072700,0.1548521574324934
2072800,0.1411537415763
2072900,0.14044277368069344
2073000,0.14586596346033537
2073100,0.1463432520489723
2073200,0.1445712543921227
2073300,0.13776254175694733
2073400,0.1399237163801701
2073500,0.14261009373675465
2073600,0.14279771780716136
2073700,0.13890642773068373
2073800,0.1351376521054905
2073900,0.13550558940406104
2074000,0.13036564170232018
2074100,0.13344660340269066
2074200,0.1321185280136919
2074300,0.13729901368189465
2074400,0.13948410980703294
2074500,0.13582635223700143
2074600,0.1311222734968412
2074700,0.13675808992433688
2074800,0.13057520286070487
2074900,0.12913535278517027
2075000,0.12283589938227824
2075100,0.12187787786240885
2075200,0.12369939758874145
2075300,0.13583365170293127
2075400,0.13023683927117746
2075500,0.12990600605306962
2075600,0.12882393308672802
2075700,0.13082145350847058
2075800,0.13668161072676638
2075900,0.13918733151362375
2076000,0.14502939268889334
2076100,0.14747334960451264
2076200,0.14949059677402352
2076300,0.15104213431769553
2076400,0.14939201335090652
2076500,0.14997425636908396
2076600,0.14583903486453068
2076700,0.14635865834222367
2076800,0.13766344713408057
2076900,0.14644723456291406
2077000,0.14644287738452771
2077100,0.14353404406441828
2077200,0.14423056451925179
2077300,0.13947194369226532
2077400,0.15063131785559353
2077500,0.1495512667476767
2077600,0.1537910789035694
2077700,0.1556496279704515
2077800,0.15868215145727593
2077900,0.15578433592871485
2078000,0.15447968255725839
2078100,0.16143703477339194
2078200,0.1641718504157572
2078300,0.1616795347565645
2078400,0.16461346529402004
2078500,0.1560785345984714
2078600,0.16258340231882268
2078700,0.13888688665563348
2078800,0.16384526977282504
2078900,0.17056927952176812
2079000,0.17735791681763
2079100,0.18422557701279416
2079200,0.18329351368005045
2079300,0.18440044519266602
2079400,0.18421189596918253
2079500,0.1840571798687422
2079600,0.17973563733122755
2079700,0.19256230428163895
2079800,0.19281303561903623
2079900,0.19897259066393005
2080000,0.1921578233638658
2080100,0.19041749463026397
2080200,0.18957129228136393
2080300,0.19539905204723834
2080400,0.1969897628775002
2080500,0.194511905480502
2080600,0.19128637190221243
2080700,0.18886265986691783
2080800,0.1870876707141333
2080900,0.1829185554634193
2081000,0.18598609641240954
2081100,0.18719779341790907
2081200,0.1865513602793835
2081300,0.18868911954804718
2081400,0.18767919907917513
2081500,0.1903590957590263
2081600,0.18956429531201996
2081700,0.18922387288399806
2081800,0.19082497505929072
2081900,0.1889800489391313
2082000,0.19365641711518455
2082100,0.19258534445598635
2082200,0.1933362230134273
2082300,0.19920555430176523
2082400,0.19858311990351252
2082500,0.20247133227886455
2082600,0.2007437699813585
2082700,0.19544236968400713
2082800,0.19766082898470094
2082900,0.19593886434088376
2083000,0.19311773925493222
2083100,0.18829968221110646
2083200,0.18852230145698023
2083300,0.17822024115428306
2083400,0.18179384132443693
2083500,0.18209236076908525
2083600,0.17832122660688704
2083700,0.18129365282636994
2083800,0.17606268998334587
2083900,0.1839756683528449
2084000,0.1828281312506267
2084100,0.18506624064793484
2084200,0.18330498199731673
2084300,0.1784405734472064
2084400,0.17695712248641965
2084500,0.17558471879528198
2084600,0.16961812884245137
2084700,0.17280285640752088
2084800,0.17807307020759752
2084900,0.17286891009880953
2085000,0.17754710653385242
2085100,0.17057997609891315
2085200,0.16685489717327795
2085300,0.1666508758920683
2085400,0.16592282768189126
2085500,0.17731401846104192
2085600,0.1589423820458567
2085700,0.15454597825506672
2085800,0.1569846798498799
2085900,0.15848789942366165
2086000,0.15923353052948488
2086100,0.15959145774563077
2086200,0.16064291628570476
2086300,0.16105966222227636
2086400,0.16115422286952172
2086500,0.16052795692980296
2086600,0.16121429018460184
2086700,0.15598046552658626
2086800,0.1569287372729919
2086900,0.1582421725521269
2087000,0.16150875824683772
2087100,0.16221930469335852
2087200,0.15605173813518655
2087300,0.1517014483433877
2087400,0.1531407709213126
2087500,0.15594133680729297
2087600,0.16090043898096637
2087700,0.15920748600577772
2087800,0.15603036970005574
2087900,0.14741222631455067
2088000,0.15226142748608423
2088100,0.15233005753343593
2088200,0.14847253159441037
2088300,0.1494618522508271
2088400,0.14759843842961823
2088500,0.1506715501106048
2088600,0.152290520629844
2088700,0.14880016775363142
2088800,0.14338593894893173
2088900,0.1443679099117181
2089000,0.1424372790010761
2089100,0.13536328212641
2089200,0.13493349484037495
2089300,0.12841473705688705
2089400,0.13108301170746206
2089500,0.12978478650897357
2089600,0.12616307579257033
2089700,0.12842563848735744
2089800,0.12864443571801723
2089900,0.12404108061458048
2090000,0.12025694041486987
2090100,0.14006521034040958
2090200,0.11840229203624379
2090300,0.11996344714620766
2090400,0.11976754536582512
2090500,0.1165319025338241
2090600,0.10892988574538179
2090700,0.10696041952189961
2090800,0.1043034577202883
2090900,0.10088928771074504
2091000,0.09605360149838511
2091100,0.09910986514379647
2091200,0.09283367403627732
2091300,0.09002010404570855
2091400,0.09473236906845665
2091500,0.09641123652038427
2091600,0.09233714061087646
2091700,0.11304770140461795
2091800,0.09871506906168648
2091900,0.1055653154701102
2092000,0.10882199663268102
2092100,0.11042928466072573
2092200,0.11524194371997654
2092300,0.11099518721926824
2092400,0.10968078221365889
2092500,0.10895035689052852
2092600,0.10876269018574929
2092700,0.10442862233720474
2092800,0.09924294104096879
2092900,0.09887817000764296
2093000,0.10211217969763753
2093100,0.1050767454411397
2093200,0.10436705306798133
2093300,0.09986987827603645
2093400,0.10154084118292608
2093500,0.10530585239155506
2093600,0.1057623024966646
2093700,0.10852481012718844
2093800,0.10768379740887771
2093900,0.10116194250693522
2094000,0.09937706858248081
2094100,0.10026321883809013
2094200,0.10301670352483354
2094300,0.11108277042420597
2094400,0.108570887073875
2094500,0.11368439955201484
2094600,0.11428838788101121
2094700,0.11051040889905359
2094800,0.10842215514581266
2094900,0.10776177654933132
2095000,0.10227821020206196
2095100,0.10239086689233368
2095200,0.10177346813513963
2095300,0.09933555585381675
2095400,0.09445197254407714
2095500,0.0992823479796322
2095600,0.09171347725565322
2095700,0.09376941916835882
2095800,0.09391418557605807
2095900,0.09661534927750981
2096000,0.09341135881469624
2096100,0.0948913784157128
2096200,0.09718414395707511
2096300,0.09646516589391096
2096400,0.10206463887565856
2096500,0.1027996869866693
2096600,0.10395567318993545
2096700,0.11104537869927678
2096800,0.11018573044902909
2096900,0.1114735879455346
2097000,0.11035955402299764
2097100,0.11236524510361263
2097200,0.11931509193709508
2097300,0.11976943018497573
2097400,0.11611861493787143
2097500,0.11753720110925096
2097600,0.09402411403560222
2097700,0.10999343370008148
2097800,0.11326056488114719
2097900,0.11603515618714066
2098000,0.11294452189048416
2098100,0.11230796126752189
2098200,0.11089131167972126
2098300,0.11288122304594683
2098400,0.10974183555665973
2098500,0.11079494085119568
2098600,0.10998719592013897
2098700,0.11023995232237112
2098800,0.11221276092612834
2098900,0.11470437626805541
2099000,0.11703171940774817
2099100,0.11870021722476884
2099200,0.11283909027999865
2099300,0.11375209736949374
2099400,0.1108459677380906
2099500,0.11426456484195599
2099600,0.11273985940820641
2099700,0.11180640017594456
2099800,0.10680435607339811
2099900,0.11227627617176832
2100000,0.1163412746734432
2100100,0.12384945864690297
2100200,0.12350091385478494
2100300,0.11918476651081136
2100400,0.114332332718277
2100500,0.11983689804038829
2100600,0.12311298926605134
2100700,0.1214205618555482
2100800,0.12048193291436611
2100900,0.12496829297927062
2101000,0.12564595838361864
2101100,0.11349778912855932
2101200,0.11319174210352537
2101300,0.10776705603014411
2101400,0.11065555642077832
2101500,0.11540148325383323
2101600,0.11635395575183001
2101700,0.11566319524150996
2101800,0.1379884792965777
2101900,0.11878972006501938
2102000,0.1184904814562503
2102100,0.11643649748347787
2102200,0.1197442461454277
2102300,0.116630969164678
2102400,0.1362445097298916
2102500,0.11177336911979681
2102600,0.10861861949325666
2102700,0.10761466352927047
2102800,0.10149457742168648
2102900,0.10849573144492879
2103000,0.10761785494448273
2103100,0.11873255001029599
2103200,0.12129248614702752
2103300,0.11924266331594177
2103400,0.11809961822911678
2103500,0.11346584439297074
2103600,0.11205267016176275
2103700,0.11050162177928165
2103800,0.11546209149609563
2103900,0.11168545818595588
2104000,0.12266098866229824
2104100,0.12441343568640997
2104200,0.1206756315304675
2104300,0.12598376335949618
2104400,0.1305967810286267
2104500,0.15420096692252067
2104600,0.13826507808452232
2104700,0.14112824358931797
2104800,0.14692053643070455
2104900,0.14497528339894425
2105000,0.1441589728723472
2105100,0.1415177670698427
2105200,0.13714992842086265
2105300,0.1361729101893186
2105400,0.13000170998706945
2105500,0.12314432656473957
2105600,0.12810743605176822
2105700,0.12841193950759547
2105800,0.12701541169319525
2105900,0.12772591650792312
2106000,0.1297822158789878
2106100,0.12804512432914583
2106200,0.12390277870454747
2106300,0.12061624878615156
2106400,0.11648705257080065
2106500,0.11658568765630295
2106600,0.11286758289433059
2106700,0.11171685387255974
2106800,0.11554063323077286
2106900,0.1185066180908367
2107000,0.11431511024182761
2107100,0.11290841068990924
2107200,0.11283346373578369
2107300,0.11933426368086146
2107400,0.11803270549493558
2107500,0.12187938476257867
