a,b,group_a,group_b,corr,abs_corr,cross_group,label
ROBOT_DISHES,PANEL_2X4,robots,panels,0.7902080569616969,0.7902080569616969,True,pearson_level
SLEEP_POD_COTTON,ROBOT_MOPPING,sleep_pods,robots,0.7889264241204287,0.7889264241204287,True,pearson_level
ROBOT_VACUUMING,ROBOT_LAUNDRY,robots,robots,0.78741709411981,0.78741709411981,False,pearson_level
MICROCHIP_OVAL,UV_VISOR_RED,microchips,uv_visors,-0.7868407372622785,0.7868407372622785,True,pearson_level
SLEEP_POD_COTTON,ROBOT_LAUNDRY,sleep_pods,robots,-0.7868144726779773,0.7868144726779773,True,pearson_level
ROBOT_VACUUMING,ROBOT_MOPPING,robots,robots,-0.7859963971773697,0.7859963971773697,False,pearson_level
SLEEP_POD_COTTON,PEBBLES_XS,sleep_pods,pebbles,-0.7848666507600435,0.7848666507600435,True,pearson_level
ROBOT_VACUUMING,ROBOT_IRONING,robots,robots,0.7842396148598805,0.7842396148598805,False,pearson_level
SLEEP_POD_COTTON,MICROCHIP_OVAL,sleep_pods,microchips,-0.7841495777114259,0.7841495777114259,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_M,galaxy_sounds,pebbles,0.7822481934929199,0.7822481934929199,True,pearson_level
MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,microchips,uv_visors,-0.7819632403709399,0.7819632403709399,True,pearson_level
PEBBLES_S,ROBOT_LAUNDRY,pebbles,robots,0.7808902663347627,0.7808902663347627,True,pearson_level
PEBBLES_XS,ROBOT_DISHES,pebbles,robots,-0.7792198930216516,0.7792198930216516,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,galaxy_sounds,pebbles,0.7768906266069342,0.7768906266069342,True,pearson_level
PEBBLES_M,ROBOT_MOPPING,pebbles,robots,0.7765468054075452,0.7765468054075452,True,pearson_level
ROBOT_IRONING,SNACKPACK_PISTACHIO,robots,snackpacks,0.7751254961271404,0.7751254961271404,True,pearson_level
PEBBLES_XS,OXYGEN_SHAKE_MORNING_BREATH,pebbles,oxygen_shakes,0.7743458237149412,0.7743458237149412,True,pearson_level
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_GARLIC,translators,oxygen_shakes,-0.773218586300963,0.773218586300963,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_VACUUMING,galaxy_sounds,robots,-0.7709681712645168,0.7709681712645168,True,pearson_level
SLEEP_POD_SUEDE,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,0.7705282254494048,0.7705282254494048,True,pearson_level
OXYGEN_SHAKE_GARLIC,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,0.7694822499086116,0.7694822499086116,True,pearson_level
SLEEP_POD_COTTON,ROBOT_IRONING,sleep_pods,robots,-0.768923168063934,0.768923168063934,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,0.7683136709905268,0.7683136709905268,True,pearson_level
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,0.7680734649521075,0.7680734649521075,True,pearson_level
SLEEP_POD_COTTON,PANEL_1X4,sleep_pods,panels,-0.7678556161943901,0.7678556161943901,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_IRONING,galaxy_sounds,robots,-0.7676372169189644,0.7676372169189644,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MORNING_BREATH,galaxy_sounds,oxygen_shakes,-0.7674202365289065,0.7674202365289065,True,pearson_level
PEBBLES_XS,SNACKPACK_PISTACHIO,pebbles,snackpacks,0.7671828844239461,0.7671828844239461,True,pearson_level
PANEL_2X2,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,0.766657640326109,0.766657640326109,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_LAUNDRY,galaxy_sounds,robots,-0.7658528120874581,0.7658528120874581,True,pearson_level
SLEEP_POD_POLYESTER,TRANSLATOR_VOID_BLUE,sleep_pods,translators,0.7638003650840166,0.7638003650840166,True,pearson_level
SLEEP_POD_COTTON,MICROCHIP_SQUARE,sleep_pods,microchips,0.7609212166578944,0.7609212166578944,True,pearson_level
ROBOT_LAUNDRY,PANEL_1X4,robots,panels,0.7608911842782804,0.7608911842782804,True,pearson_level
UV_VISOR_MAGENTA,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,0.7608468838501626,0.7608468838501626,True,pearson_level
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,microchips,translators,0.7593042493187506,0.7593042493187506,True,pearson_level
PEBBLES_XL,TRANSLATOR_SPACE_GRAY,pebbles,translators,-0.7589601652770369,0.7589601652770369,True,pearson_level
SLEEP_POD_POLYESTER,PEBBLES_S,sleep_pods,pebbles,-0.7587728068188831,0.7587728068188831,True,pearson_level
SLEEP_POD_POLYESTER,MICROCHIP_RECTANGLE,sleep_pods,microchips,-0.7587253658740248,0.7587253658740248,True,pearson_level
ROBOT_IRONING,PANEL_2X4,robots,panels,-0.7583356675571199,0.7583356675571199,True,pearson_level
ROBOT_VACUUMING,PANEL_2X4,robots,panels,-0.7571509148185328,0.7571509148185328,True,pearson_level
SLEEP_POD_NYLON,UV_VISOR_RED,sleep_pods,uv_visors,0.7571102490031208,0.7571102490031208,True,pearson_level
PANEL_2X4,SNACKPACK_STRAWBERRY,panels,snackpacks,0.7566473112899228,0.7566473112899228,True,pearson_level
OXYGEN_SHAKE_GARLIC,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,-0.756486504378544,0.756486504378544,True,pearson_level
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,0.7559148528822012,0.7559148528822012,True,pearson_level
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,microchips,oxygen_shakes,-0.7546239606054784,0.7546239606054784,True,pearson_level
MICROCHIP_OVAL,PEBBLES_M,microchips,pebbles,-0.754592312779536,0.754592312779536,True,pearson_level
MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,-0.7544694625233167,0.7544694625233167,True,pearson_level
SLEEP_POD_POLYESTER,ROBOT_IRONING,sleep_pods,robots,-0.7538145475205692,0.7538145475205692,True,pearson_level
PEBBLES_M,ROBOT_VACUUMING,pebbles,robots,-0.7526183267467405,0.7526183267467405,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_OVAL,galaxy_sounds,microchips,-0.7515254980346224,0.7515254980346224,True,pearson_level
SLEEP_POD_POLYESTER,PANEL_2X4,sleep_pods,panels,0.7512373719567124,0.7512373719567124,True,pearson_level
MICROCHIP_OVAL,SNACKPACK_PISTACHIO,microchips,snackpacks,0.7508979601180317,0.7508979601180317,True,pearson_level
SLEEP_POD_NYLON,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,0.750732362939021,0.750732362939021,True,pearson_level
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,0.750566079639295,0.750566079639295,True,pearson_level
SLEEP_POD_COTTON,UV_VISOR_MAGENTA,sleep_pods,uv_visors,0.7500784992287248,0.7500784992287248,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_RED,galaxy_sounds,uv_visors,0.7489310512142338,0.7489310512142338,True,pearson_level
SLEEP_POD_COTTON,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,0.7470334409680185,0.7470334409680185,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_MOPPING,galaxy_sounds,robots,0.7469166225171857,0.7469166225171857,True,pearson_level
ROBOT_DISHES,SNACKPACK_STRAWBERRY,robots,snackpacks,0.7466893406132018,0.7466893406132018,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,galaxy_sounds,pebbles,-0.7440635400272865,0.7440635400272865,True,pearson_level
UV_VISOR_MAGENTA,PANEL_2X4,uv_visors,panels,0.7437802350724567,0.7437802350724567,True,pearson_level
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_GARLIC,microchips,oxygen_shakes,-0.7434323449795281,0.7434323449795281,True,pearson_level
MICROCHIP_OVAL,SNACKPACK_STRAWBERRY,microchips,snackpacks,-0.7417315651443858,0.7417315651443858,True,pearson_level
SLEEP_POD_POLYESTER,ROBOT_DISHES,sleep_pods,robots,0.7411806333488464,0.7411806333488464,True,pearson_level
PEBBLES_XL,SNACKPACK_STRAWBERRY,pebbles,snackpacks,0.7403991118977369,0.7403991118977369,True,pearson_level
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_GARLIC,sleep_pods,oxygen_shakes,0.7399303417460049,0.7399303417460049,True,pearson_level
MICROCHIP_TRIANGLE,ROBOT_IRONING,microchips,robots,0.7375740804241284,0.7375740804241284,True,pearson_level
ROBOT_LAUNDRY,ROBOT_IRONING,robots,robots,0.7371413320197807,0.7371413320197807,False,pearson_level
SLEEP_POD_NYLON,PANEL_1X2,sleep_pods,panels,0.735973834497159,0.735973834497159,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,0.735595927646439,0.735595927646439,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_SPACE_GRAY,galaxy_sounds,translators,-0.7336443851333806,0.7336443851333806,True,pearson_level
MICROCHIP_TRIANGLE,PANEL_2X4,microchips,panels,-0.7331709369722702,0.7331709369722702,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_IRONING,galaxy_sounds,robots,-0.733074981797294,0.733074981797294,True,pearson_level
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_SUEDE,galaxy_sounds,sleep_pods,0.7329852288350363,0.7329852288350363,True,pearson_level
SLEEP_POD_NYLON,ROBOT_LAUNDRY,sleep_pods,robots,-0.7329137843849262,0.7329137843849262,True,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_LAUNDRY,galaxy_sounds,robots,-0.7328525450809075,0.7328525450809075,True,pearson_level
MICROCHIP_CIRCLE,UV_VISOR_YELLOW,microchips,uv_visors,-0.7318105013621938,0.7318105013621938,True,pearson_level
MICROCHIP_OVAL,MICROCHIP_SQUARE,microchips,microchips,-0.7316565719941786,0.7316565719941786,False,pearson_level
SLEEP_POD_COTTON,ROBOT_VACUUMING,sleep_pods,robots,-0.7315912039082809,0.7315912039082809,True,pearson_level
SLEEP_POD_POLYESTER,ROBOT_LAUNDRY,sleep_pods,robots,-0.7306611096340268,0.7306611096340268,True,pearson_level
UV_VISOR_YELLOW,PANEL_1X2,uv_visors,panels,-0.7303912701670312,0.7303912701670312,True,pearson_level
MICROCHIP_OVAL,ROBOT_MOPPING,microchips,robots,-0.7268144889318708,0.7268144889318708,True,pearson_level
ROBOT_DISHES,UV_VISOR_MAGENTA,robots,uv_visors,0.7249926213971217,0.7249926213971217,True,pearson_level
UV_VISOR_AMBER,TRANSLATOR_ASTRO_BLACK,uv_visors,translators,0.7246124513233515,0.7246124513233515,True,pearson_level
TRANSLATOR_VOID_BLUE,PANEL_2X4,translators,panels,0.7240081545072379,0.7240081545072379,True,pearson_level
ROBOT_LAUNDRY,UV_VISOR_AMBER,robots,uv_visors,0.7238418528468515,0.7238418528468515,True,pearson_level
PEBBLES_XS,ROBOT_MOPPING,pebbles,robots,-0.7237321293577769,0.7237321293577769,True,pearson_level
MICROCHIP_SQUARE,ROBOT_MOPPING,microchips,robots,0.7235104051965515,0.7235104051965515,True,pearson_level
ROBOT_DISHES,ROBOT_LAUNDRY,robots,robots,-0.7233149281619007,0.7233149281619007,False,pearson_level
UV_VISOR_AMBER,SNACKPACK_PISTACHIO,uv_visors,snackpacks,0.7220985659445504,0.7220985659445504,True,pearson_level
PEBBLES_S,TRANSLATOR_SPACE_GRAY,pebbles,translators,0.7215549376728799,0.7215549376728799,True,pearson_level
MICROCHIP_SQUARE,ROBOT_IRONING,microchips,robots,-0.7215434138494452,0.7215434138494452,True,pearson_level
PEBBLES_S,ROBOT_VACUUMING,pebbles,robots,0.7214661116482691,0.7214661116482691,True,pearson_level
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,robots,translators,0.7195751169241742,0.7195751169241742,True,pearson_level
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,microchips,robots,0.7185810708095899,0.7185810708095899,True,pearson_level
PEBBLES_S,SNACKPACK_STRAWBERRY,pebbles,snackpacks,-0.7178705734942249,0.7178705734942249,True,pearson_level
SLEEP_POD_NYLON,MICROCHIP_OVAL,sleep_pods,microchips,-0.7178312103249622,0.7178312103249622,True,pearson_level
PEBBLES_XL,UV_VISOR_MAGENTA,pebbles,uv_visors,0.7177369221249693,0.7177369221249693,True,pearson_level
ROBOT_DISHES,TRANSLATOR_VOID_BLUE,robots,translators,0.7176453897956163,0.7176453897956163,True,pearson_level
MICROCHIP_RECTANGLE,SNACKPACK_PISTACHIO,microchips,snackpacks,0.7172433417794504,0.7172433417794504,True,pearson_level
ROBOT_VACUUMING,UV_VISOR_MAGENTA,robots,uv_visors,-0.7170275419431948,0.7170275419431948,True,pearson_level
MICROCHIP_OVAL,PEBBLES_XL,microchips,pebbles,-0.7169011805718221,0.7169011805718221,True,pearson_level
UV_VISOR_MAGENTA,TRANSLATOR_ASTRO_BLACK,uv_visors,translators,-0.713796495551614,0.713796495551614,True,pearson_level
ROBOT_MOPPING,ROBOT_LAUNDRY,robots,robots,-0.713475432866179,0.713475432866179,False,pearson_level
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,galaxy_sounds,sleep_pods,0.712543261769218,0.712543261769218,True,pearson_level
UV_VISOR_AMBER,UV_VISOR_ORANGE,uv_visors,uv_visors,-0.710638553726838,0.710638553726838,False,pearson_level
MICROCHIP_OVAL,UV_VISOR_MAGENTA,microchips,uv_visors,-0.7100554060959594,0.7100554060959594,True,pearson_level
UV_VISOR_AMBER,OXYGEN_SHAKE_MORNING_BREATH,uv_visors,oxygen_shakes,0.7088291741240972,0.7088291741240972,True,pearson_level
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.7077332233704652,0.7077332233704652,True,pearson_level
