a,b,group_a,group_b,corr,abs_corr,cross_group,label
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_GARLIC,sleep_pods,oxygen_shakes,0.7988667059091347,0.7988667059091347,True,spearman_level
PEBBLES_XS,ROBOT_IRONING,pebbles,robots,0.7982107843408937,0.7982107843408937,True,spearman_level
SLEEP_POD_POLYESTER,PEBBLES_S,sleep_pods,pebbles,-0.7977660039485746,0.7977660039485746,True,spearman_level
ROBOT_IRONING,PANEL_1X4,robots,panels,0.7977263212366625,0.7977263212366625,True,spearman_level
OXYGEN_SHAKE_GARLIC,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,0.7936776808240998,0.7936776808240998,True,spearman_level
MICROCHIP_SQUARE,PEBBLES_XS,microchips,pebbles,-0.7917428717964357,0.7917428717964357,True,spearman_level
PEBBLES_M,SNACKPACK_PISTACHIO,pebbles,snackpacks,-0.7901559842833967,0.7901559842833967,True,spearman_level
MICROCHIP_OVAL,PEBBLES_M,microchips,pebbles,-0.789259563122347,0.789259563122347,True,spearman_level
SLEEP_POD_COTTON,ROBOT_MOPPING,sleep_pods,robots,0.7888068795709301,0.7888068795709301,True,spearman_level
UV_VISOR_AMBER,UV_VISOR_MAGENTA,uv_visors,uv_visors,-0.7869415857925621,0.7869415857925621,False,spearman_level
PEBBLES_XS,UV_VISOR_MAGENTA,pebbles,uv_visors,-0.786910135996654,0.786910135996654,True,spearman_level
ROBOT_IRONING,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen_shakes,0.7868990611276906,0.7868990611276906,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_OVAL,galaxy_sounds,microchips,-0.7855490343784128,0.7855490343784128,True,spearman_level
MICROCHIP_OVAL,PANEL_2X4,microchips,panels,-0.785386390732817,0.785386390732817,True,spearman_level
MICROCHIP_OVAL,SNACKPACK_STRAWBERRY,microchips,snackpacks,-0.7847461394143178,0.7847461394143178,True,spearman_level
TRANSLATOR_GRAPHITE_MIST,PANEL_1X4,translators,panels,-0.7823341396067703,0.7823341396067703,True,spearman_level
ROBOT_MOPPING,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen_shakes,-0.7820309115063868,0.7820309115063868,True,spearman_level
PEBBLES_XL,TRANSLATOR_VOID_BLUE,pebbles,translators,0.7816845179555186,0.7816845179555186,True,spearman_level
PEBBLES_XS,TRANSLATOR_VOID_BLUE,pebbles,translators,-0.778866113333606,0.778866113333606,True,spearman_level
ROBOT_VACUUMING,ROBOT_LAUNDRY,robots,robots,0.7786950958331473,0.7786950958331473,False,spearman_level
PANEL_1X4,OXYGEN_SHAKE_MORNING_BREATH,panels,oxygen_shakes,0.7785255745574736,0.7785255745574736,True,spearman_level
PEBBLES_XS,SNACKPACK_PISTACHIO,pebbles,snackpacks,0.7785163655978937,0.7785163655978937,True,spearman_level
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,0.7782045391307226,0.7782045391307226,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MORNING_BREATH,galaxy_sounds,oxygen_shakes,-0.7777192445496663,0.7777192445496663,True,spearman_level
ROBOT_DISHES,OXYGEN_SHAKE_GARLIC,robots,oxygen_shakes,0.7773579073472735,0.7773579073472735,True,spearman_level
SLEEP_POD_COTTON,UV_VISOR_MAGENTA,sleep_pods,uv_visors,0.7770099919068706,0.7770099919068706,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,0.7765204013890574,0.7765204013890574,True,spearman_level
SLEEP_POD_POLYESTER,UV_VISOR_MAGENTA,sleep_pods,uv_visors,0.7751719593318883,0.7751719593318883,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,galaxy_sounds,pebbles,-0.773958902049814,0.773958902049814,True,spearman_level
PEBBLES_XS,ROBOT_DISHES,pebbles,robots,-0.773713924302094,0.773713924302094,True,spearman_level
ROBOT_IRONING,SNACKPACK_PISTACHIO,robots,snackpacks,0.7725724724522868,0.7725724724522868,True,spearman_level
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,0.7719150370761867,0.7719150370761867,True,spearman_level
PANEL_2X4,OXYGEN_SHAKE_GARLIC,panels,oxygen_shakes,0.7716751937142776,0.7716751937142776,True,spearman_level
MICROCHIP_SQUARE,UV_VISOR_MAGENTA,microchips,uv_visors,0.7711551717841346,0.7711551717841346,True,spearman_level
PEBBLES_XS,OXYGEN_SHAKE_MORNING_BREATH,pebbles,oxygen_shakes,0.7705257741542311,0.7705257741542311,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_VACUUMING,galaxy_sounds,robots,-0.7695188504569445,0.7695188504569445,True,spearman_level
SLEEP_POD_COTTON,MICROCHIP_OVAL,sleep_pods,microchips,-0.7692200459581529,0.7692200459581529,True,spearman_level
ROBOT_IRONING,OXYGEN_SHAKE_GARLIC,robots,oxygen_shakes,-0.7690800890699235,0.7690800890699235,True,spearman_level
SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,sleep_pods,sleep_pods,0.7687946848805508,0.7687946848805508,False,spearman_level
SLEEP_POD_SUEDE,UV_VISOR_AMBER,sleep_pods,uv_visors,-0.7685227924767088,0.7685227924767088,True,spearman_level
SLEEP_POD_COTTON,PANEL_1X4,sleep_pods,panels,-0.7676259939775979,0.7676259939775979,True,spearman_level
MICROCHIP_OVAL,UV_VISOR_MAGENTA,microchips,uv_visors,-0.7671340023507253,0.7671340023507253,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_M,galaxy_sounds,pebbles,0.7670923223494599,0.7670923223494599,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_GRAPHITE_MIST,galaxy_sounds,translators,0.7668605781718487,0.7668605781718487,True,spearman_level
PEBBLES_M,ROBOT_MOPPING,pebbles,robots,0.7664281746084042,0.7664281746084042,True,spearman_level
ROBOT_VACUUMING,PANEL_2X4,robots,panels,-0.7644491469793717,0.7644491469793717,True,spearman_level
PEBBLES_S,PEBBLES_XL,pebbles,pebbles,-0.7642328252427014,0.7642328252427014,False,spearman_level
ROBOT_VACUUMING,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen_shakes,0.7634776908876938,0.7634776908876938,True,spearman_level
PANEL_2X2,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,0.7618750507144495,0.7618750507144495,True,spearman_level
ROBOT_DISHES,PANEL_2X4,robots,panels,0.7613813712193622,0.7613813712193622,True,spearman_level
SLEEP_POD_SUEDE,MICROCHIP_RECTANGLE,sleep_pods,microchips,-0.7612988997255382,0.7612988997255382,True,spearman_level
PEBBLES_M,PANEL_1X4,pebbles,panels,-0.7603041066537213,0.7603041066537213,True,spearman_level
PEBBLES_XL,ROBOT_DISHES,pebbles,robots,0.7602838067959954,0.7602838067959954,True,spearman_level
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,0.7589868065762875,0.7589868065762875,True,spearman_level
ROBOT_DISHES,SNACKPACK_STRAWBERRY,robots,snackpacks,0.7561025467641503,0.7561025467641503,True,spearman_level
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,0.7547602809998201,0.7547602809998201,True,spearman_level
SLEEP_POD_COTTON,ROBOT_IRONING,sleep_pods,robots,-0.7545322701011062,0.7545322701011062,True,spearman_level
SLEEP_POD_NYLON,ROBOT_LAUNDRY,sleep_pods,robots,-0.7542559292034183,0.7542559292034183,True,spearman_level
PEBBLES_S,ROBOT_VACUUMING,pebbles,robots,0.7541116266769876,0.7541116266769876,True,spearman_level
ROBOT_VACUUMING,ROBOT_IRONING,robots,robots,0.7539819248008947,0.7539819248008947,False,spearman_level
SLEEP_POD_POLYESTER,ROBOT_DISHES,sleep_pods,robots,0.7529408807299464,0.7529408807299464,True,spearman_level
MICROCHIP_SQUARE,ROBOT_MOPPING,microchips,robots,0.7528867255765791,0.7528867255765791,True,spearman_level
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,robots,snackpacks,-0.7518028490334285,0.7518028490334285,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,galaxy_sounds,sleep_pods,0.7504267128035151,0.7504267128035151,True,spearman_level
ROBOT_VACUUMING,PANEL_1X4,robots,panels,0.7503011141394672,0.7503011141394672,True,spearman_level
SLEEP_POD_COTTON,PANEL_2X4,sleep_pods,panels,0.7492436030036413,0.7492436030036413,True,spearman_level
MICROCHIP_OVAL,PANEL_1X4,microchips,panels,0.7489914260355155,0.7489914260355155,True,spearman_level
PEBBLES_S,ROBOT_IRONING,pebbles,robots,0.7480405718659151,0.7480405718659151,True,spearman_level
UV_VISOR_RED,PANEL_2X2,uv_visors,panels,-0.7479804186313145,0.7479804186313145,True,spearman_level
ROBOT_LAUNDRY,UV_VISOR_AMBER,robots,uv_visors,0.7479416007832259,0.7479416007832259,True,spearman_level
PEBBLES_M,ROBOT_VACUUMING,pebbles,robots,-0.747097597301552,0.747097597301552,True,spearman_level
SLEEP_POD_COTTON,PEBBLES_S,sleep_pods,pebbles,-0.7461626076468029,0.7461626076468029,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_LAUNDRY,galaxy_sounds,robots,-0.7460667704423822,0.7460667704423822,True,spearman_level
MICROCHIP_SQUARE,TRANSLATOR_ASTRO_BLACK,microchips,translators,-0.7458101515145786,0.7458101515145786,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,galaxy_sounds,pebbles,0.743696468218106,0.743696468218106,True,spearman_level
PEBBLES_M,UV_VISOR_AMBER,pebbles,uv_visors,-0.7421633741712085,0.7421633741712085,True,spearman_level
ROBOT_MOPPING,ROBOT_IRONING,robots,robots,-0.7420708114840522,0.7420708114840522,False,spearman_level
MICROCHIP_RECTANGLE,SNACKPACK_PISTACHIO,microchips,snackpacks,0.7411535055461366,0.7411535055461366,True,spearman_level
UV_VISOR_AMBER,OXYGEN_SHAKE_MORNING_BREATH,uv_visors,oxygen_shakes,0.7408248391769715,0.7408248391769715,True,spearman_level
ROBOT_LAUNDRY,PANEL_2X2,robots,panels,0.7401696097247434,0.7401696097247434,True,spearman_level
SLEEP_POD_COTTON,ROBOT_VACUUMING,sleep_pods,robots,-0.7374426594747314,0.7374426594747314,True,spearman_level
SLEEP_POD_SUEDE,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,-0.7369463332083779,0.7369463332083779,True,spearman_level
MICROCHIP_RECTANGLE,PEBBLES_XS,microchips,pebbles,0.7363952588922966,0.7363952588922966,True,spearman_level
UV_VISOR_AMBER,SNACKPACK_PISTACHIO,uv_visors,snackpacks,0.7354073278151422,0.7354073278151422,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_MOPPING,galaxy_sounds,robots,0.7350240343048339,0.7350240343048339,True,spearman_level
SLEEP_POD_COTTON,OXYGEN_SHAKE_GARLIC,sleep_pods,oxygen_shakes,0.734847658125346,0.734847658125346,True,spearman_level
SLEEP_POD_SUEDE,UV_VISOR_MAGENTA,sleep_pods,uv_visors,0.7339237355457439,0.7339237355457439,True,spearman_level
MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,microchips,uv_visors,-0.7334393662804929,0.7334393662804929,True,spearman_level
ROBOT_IRONING,PANEL_2X4,robots,panels,-0.7325791136114302,0.7325791136114302,True,spearman_level
SLEEP_POD_POLYESTER,ROBOT_IRONING,sleep_pods,robots,-0.7325031324666038,0.7325031324666038,True,spearman_level
TRANSLATOR_VOID_BLUE,SNACKPACK_STRAWBERRY,translators,snackpacks,0.7318904396239879,0.7318904396239879,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_OVAL,galaxy_sounds,microchips,-0.7297482580146237,0.7297482580146237,True,spearman_level
MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,-0.7285797770974511,0.7285797770974511,True,spearman_level
PEBBLES_S,ROBOT_LAUNDRY,pebbles,robots,0.7282970624874863,0.7282970624874863,True,spearman_level
SLEEP_POD_COTTON,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,0.7281641053199042,0.7281641053199042,True,spearman_level
SLEEP_POD_SUEDE,PEBBLES_XS,sleep_pods,pebbles,-0.7278041109842179,0.7278041109842179,True,spearman_level
UV_VISOR_ORANGE,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,0.7273572287989871,0.7273572287989871,True,spearman_level
UV_VISOR_AMBER,PANEL_1X4,uv_visors,panels,0.7266183020875668,0.7266183020875668,True,spearman_level
MICROCHIP_TRIANGLE,ROBOT_LAUNDRY,microchips,robots,0.7262596267878038,0.7262596267878038,True,spearman_level
PEBBLES_XS,PEBBLES_M,pebbles,pebbles,-0.7258153802045187,0.7258153802045187,False,spearman_level
PEBBLES_S,SNACKPACK_STRAWBERRY,pebbles,snackpacks,-0.7252920577589153,0.7252920577589153,True,spearman_level
SLEEP_POD_POLYESTER,PEBBLES_M,sleep_pods,pebbles,0.7245525984157911,0.7245525984157911,True,spearman_level
SLEEP_POD_SUEDE,SLEEP_POD_COTTON,sleep_pods,sleep_pods,0.7240036196220776,0.7240036196220776,False,spearman_level
UV_VISOR_AMBER,UV_VISOR_ORANGE,uv_visors,uv_visors,-0.723479754974827,0.723479754974827,False,spearman_level
SLEEP_POD_POLYESTER,ROBOT_LAUNDRY,sleep_pods,robots,-0.7233642729149747,0.7233642729149747,True,spearman_level
PEBBLES_XL,OXYGEN_SHAKE_GARLIC,pebbles,oxygen_shakes,0.7230159502916137,0.7230159502916137,True,spearman_level
UV_VISOR_MAGENTA,PANEL_2X4,uv_visors,panels,0.7225427340632079,0.7225427340632079,True,spearman_level
PANEL_2X4,SNACKPACK_STRAWBERRY,panels,snackpacks,0.7218623066134519,0.7218623066134519,True,spearman_level
UV_VISOR_AMBER,TRANSLATOR_VOID_BLUE,uv_visors,translators,-0.7217027224957224,0.7217027224957224,True,spearman_level
PEBBLES_XL,TRANSLATOR_SPACE_GRAY,pebbles,translators,-0.7200291067130912,0.7200291067130912,True,spearman_level
SLEEP_POD_NYLON,PANEL_1X2,sleep_pods,panels,0.7198832290371836,0.7198832290371836,True,spearman_level
PEBBLES_XL,UV_VISOR_AMBER,pebbles,uv_visors,-0.7196519694836794,0.7196519694836794,True,spearman_level
SLEEP_POD_POLYESTER,PANEL_2X4,sleep_pods,panels,0.7191114433900195,0.7191114433900195,True,spearman_level
SLEEP_POD_NYLON,UV_VISOR_RED,sleep_pods,uv_visors,0.718317423926655,0.718317423926655,True,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_IRONING,galaxy_sounds,robots,-0.7174570974218802,0.7174570974218802,True,spearman_level
UV_VISOR_MAGENTA,SNACKPACK_PISTACHIO,uv_visors,snackpacks,-0.7167705827891807,0.7167705827891807,True,spearman_level
PEBBLES_XS,TRANSLATOR_ASTRO_BLACK,pebbles,translators,0.7167250465741927,0.7167250465741927,True,spearman_level
MICROCHIP_OVAL,MICROCHIP_SQUARE,microchips,microchips,-0.7163059393351336,0.7163059393351336,False,spearman_level
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,galaxy_sounds,sleep_pods,0.7160684339041343,0.7160684339041343,True,spearman_level
MICROCHIP_OVAL,ROBOT_LAUNDRY,microchips,robots,0.7145052709049534,0.7145052709049534,True,spearman_level
MICROCHIP_RECTANGLE,PEBBLES_M,microchips,pebbles,-0.71384229195508,0.71384229195508,True,spearman_level
UV_VISOR_MAGENTA,TRANSLATOR_ASTRO_BLACK,uv_visors,translators,-0.7134854086476669,0.7134854086476669,True,spearman_level
ROBOT_VACUUMING,UV_VISOR_MAGENTA,robots,uv_visors,-0.712812997443925,0.712812997443925,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_VACUUMING,galaxy_sounds,robots,-0.7125628789116294,0.7125628789116294,True,spearman_level
SLEEP_POD_POLYESTER,UV_VISOR_ORANGE,sleep_pods,uv_visors,0.7125570276100546,0.7125570276100546,True,spearman_level
SLEEP_POD_COTTON,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,-0.7122471431289815,0.7122471431289815,True,spearman_level
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,-0.7115307088560496,0.7115307088560496,True,spearman_level
SLEEP_POD_NYLON,MICROCHIP_TRIANGLE,sleep_pods,microchips,-0.711412324110817,0.711412324110817,True,spearman_level
ROBOT_VACUUMING,ROBOT_MOPPING,robots,robots,-0.7112109138019562,0.7112109138019562,False,spearman_level
MICROCHIP_RECTANGLE,UV_VISOR_AMBER,microchips,uv_visors,0.7097496166387213,0.7097496166387213,True,spearman_level
MICROCHIP_TRIANGLE,UV_VISOR_RED,microchips,uv_visors,-0.7082640414528633,0.7082640414528633,True,spearman_level
SLEEP_POD_COTTON,PEBBLES_M,sleep_pods,pebbles,0.7082262449261512,0.7082262449261512,True,spearman_level
ROBOT_VACUUMING,OXYGEN_SHAKE_GARLIC,robots,oxygen_shakes,-0.7081310897091897,0.7081310897091897,True,spearman_level
SLEEP_POD_NYLON,PANEL_2X2,sleep_pods,panels,-0.7080454011266197,0.7080454011266197,True,spearman_level
MICROCHIP_TRIANGLE,ROBOT_DISHES,microchips,robots,-0.7080272927079995,0.7080272927079995,True,spearman_level
MICROCHIP_TRIANGLE,PEBBLES_S,microchips,pebbles,0.7077400719371861,0.7077400719371861,True,spearman_level
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_GARLIC,translators,oxygen_shakes,0.7073706353615774,0.7073706353615774,True,spearman_level
ROBOT_LAUNDRY,PANEL_1X4,robots,panels,0.7071882390302295,0.7071882390302295,True,spearman_level
SLEEP_POD_SUEDE,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,-0.7048263103593864,0.7048263103593864,True,spearman_level
SLEEP_POD_COTTON,ROBOT_LAUNDRY,sleep_pods,robots,-0.7018034641243254,0.7018034641243254,True,spearman_level
PEBBLES_M,TRANSLATOR_GRAPHITE_MIST,pebbles,translators,0.7017978244868437,0.7017978244868437,True,spearman_level
SLEEP_POD_SUEDE,ROBOT_VACUUMING,sleep_pods,robots,-0.7011399601832113,0.7011399601832113,True,spearman_level
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_IRONING,galaxy_sounds,robots,-0.7011059058768201,0.7011059058768201,True,spearman_level
UV_VISOR_MAGENTA,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,0.7000729492932164,0.7000729492932164,True,spearman_level
MICROCHIP_SQUARE,ROBOT_VACUUMING,microchips,robots,-0.6974657247922756,0.6974657247922756,True,spearman_level
ROBOT_VACUUMING,ROBOT_DISHES,robots,robots,-0.6974323305745939,0.6974323305745939,False,spearman_level
OXYGEN_SHAKE_GARLIC,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,-0.6961235335991943,0.6961235335991943,True,spearman_level
PEBBLES_S,UV_VISOR_RED,pebbles,uv_visors,-0.6956172829625288,0.6956172829625288,True,spearman_level
SLEEP_POD_POLYESTER,ROBOT_MOPPING,sleep_pods,robots,0.6952045836158106,0.6952045836158106,True,spearman_level
SLEEP_POD_COTTON,ROBOT_DISHES,sleep_pods,robots,0.6947065861148755,0.6947065861148755,True,spearman_level
ROBOT_MOPPING,SNACKPACK_PISTACHIO,robots,snackpacks,-0.6935571578433297,0.6935571578433297,True,spearman_level
MICROCHIP_TRIANGLE,PANEL_2X2,microchips,panels,0.6933682833683897,0.6933682833683897,True,spearman_level
MICROCHIP_OVAL,MICROCHIP_RECTANGLE,microchips,microchips,0.6933549271373642,0.6933549271373642,False,spearman_level
SLEEP_POD_POLYESTER,MICROCHIP_RECTANGLE,sleep_pods,microchips,-0.692855141441005,0.692855141441005,True,spearman_level
SLEEP_POD_SUEDE,PEBBLES_M,sleep_pods,pebbles,0.6926506921646359,0.6926506921646359,True,spearman_level
SLEEP_POD_POLYESTER,PANEL_1X4,sleep_pods,panels,-0.6925630500813251,0.6925630500813251,True,spearman_level
MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,microchips,snackpacks,-0.6919953197369579,0.6919953197369579,True,spearman_level
UV_VISOR_MAGENTA,TRANSLATOR_VOID_BLUE,uv_visors,translators,0.6919550377277051,0.6919550377277051,True,spearman_level
PEBBLES_XS,ROBOT_MOPPING,pebbles,robots,-0.691617137133937,0.691617137133937,True,spearman_level
MICROCHIP_SQUARE,PEBBLES_M,microchips,pebbles,0.6905126768574461,0.6905126768574461,True,spearman_level
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.6893139514733958,0.6893139514733958,True,spearman_level
MICROCHIP_OVAL,MICROCHIP_TRIANGLE,microchips,microchips,0.6874578595549213,0.6874578595549213,False,spearman_level
MICROCHIP_OVAL,PEBBLES_XL,microchips,pebbles,-0.6862703070190914,0.6862703070190914,True,spearman_level
