target,target_group,k,basket,basket_groups,n_groups,cross_group,ols_beta,resid_var,r_squared,S_idx,target_idx,adf_p,half_life,basket_str
SNACKPACK_RASPBERRY,snackpacks,1,['MICROCHIP_OVAL'],['microchips'],1,True,[-0.004433788245070569],28788.437180228553,0.0016418658151260423,[11],49,0.0012232925577984192,622.0493284248778,SNACKPACK_RASPBERRY + 0.004*MICROCHIP_OVAL
SNACKPACK_RASPBERRY,snackpacks,1,['GALAXY_SOUNDS_PLANETARY_RINGS'],['galaxy_sounds'],1,True,[0.03532221349808776],28104.046902200116,0.025375929486216697,[2],49,0.0012293207535090877,614.4312572136796,SNACKPACK_RASPBERRY − 0.035*GALAXY_SOUNDS_PLANETARY_RINGS
SNACKPACK_RASPBERRY,snackpacks,1,['TRANSLATOR_SPACE_GRAY'],['translators'],1,True,[0.04968311916310141],28212.000852193243,0.021632179750227354,[30],49,0.0012336038227533696,615.6257018338013,SNACKPACK_RASPBERRY − 0.050*TRANSLATOR_SPACE_GRAY
SNACKPACK_RASPBERRY,snackpacks,1,['GALAXY_SOUNDS_DARK_MATTER'],['galaxy_sounds'],1,True,[-0.023520820224426604],28775.280992980664,0.0020981110246718337,[0],49,0.0012365052680042975,621.8825662645492,SNACKPACK_RASPBERRY + 0.024*GALAXY_SOUNDS_DARK_MATTER
SNACKPACK_RASPBERRY,snackpacks,1,['PEBBLES_XS'],['pebbles'],1,True,[-0.005688595800306422],28767.789293944035,0.0023579166759915005,[15],49,0.0012410235727722573,622.4110593858728,SNACKPACK_RASPBERRY + 0.006*PEBBLES_XS
SNACKPACK_VANILLA,snackpacks,1,['OXYGEN_SHAKE_CHOCOLATE'],['oxygen_shakes'],1,True,[0.1866777100018274],20914.77072583734,0.3436734489923382,[43],46,0.0012410415378393904,612.4452396068658,SNACKPACK_VANILLA − 0.187*OXYGEN_SHAKE_CHOCOLATE
SNACKPACK_RASPBERRY,snackpacks,1,['PEBBLES_S'],['pebbles'],1,True,[-0.007231783937937194],28799.468795999248,0.0012592989092212736,[16],49,0.0012484081357438447,622.9306810420861,SNACKPACK_RASPBERRY + 0.007*PEBBLES_S
SNACKPACK_RASPBERRY,snackpacks,1,['ROBOT_MOPPING'],['robots'],1,True,[0.010929754812912217],28765.477815796254,0.0024380767415198568,[21],49,0.0012509704548601915,622.9739896103688,SNACKPACK_RASPBERRY − 0.011*ROBOT_MOPPING
SNACKPACK_RASPBERRY,snackpacks,1,['SNACKPACK_VANILLA'],['snackpacks'],1,False,[0.020875878433774652],28821.894209773847,0.00048160493041404795,[46],49,0.0012530643385654289,623.6196636162139,SNACKPACK_RASPBERRY − 0.021*SNACKPACK_VANILLA
SNACKPACK_RASPBERRY,snackpacks,1,['ROBOT_LAUNDRY'],['robots'],1,True,[0.023278416382003557],28631.28558912593,0.007091747248257452,[23],49,0.0012535934423503687,621.3976790447737,SNACKPACK_RASPBERRY − 0.023*ROBOT_LAUNDRY
SNACKPACK_RASPBERRY,snackpacks,1,['OXYGEN_SHAKE_EVENING_BREATH'],['oxygen_shakes'],1,True,[-0.028192660123360237],28708.72720514218,0.004406138898272349,[41],49,0.0012595247273374391,621.4885990396649,SNACKPACK_RASPBERRY + 0.028*OXYGEN_SHAKE_EVENING_BREATH
SNACKPACK_RASPBERRY,snackpacks,1,['ROBOT_IRONING'],['robots'],1,True,[-0.005244026640042679],28819.433930925945,0.0005669252756898002,[24],49,0.0012609633239823983,623.6142094775565,SNACKPACK_RASPBERRY + 0.005*ROBOT_IRONING
SNACKPACK_RASPBERRY,snackpacks,1,['OXYGEN_SHAKE_GARLIC'],['oxygen_shakes'],1,True,[0.0021541723032264763],28831.564210996396,0.00014625764088704862,[44],49,0.0012647044814339719,623.9525772038689,SNACKPACK_RASPBERRY − 0.002*OXYGEN_SHAKE_GARLIC
SNACKPACK_RASPBERRY,snackpacks,1,['UV_VISOR_AMBER'],['uv_visors'],1,True,[0.0063942351474305355],28795.148444083232,0.0014091249817826945,[26],49,0.0012648850756825272,623.5548459227058,SNACKPACK_RASPBERRY − 0.006*UV_VISOR_AMBER
SNACKPACK_RASPBERRY,snackpacks,1,['PANEL_1X4'],['panels'],1,True,[-0.006390886352332745],28807.371438624767,0.0009852420892086933,[37],49,0.001266492518888741,623.6721374468102,SNACKPACK_RASPBERRY + 0.006*PANEL_1X4
SNACKPACK_RASPBERRY,snackpacks,1,['UV_VISOR_MAGENTA'],['uv_visors'],1,True,[0.006108056350851764],28821.737453109272,0.00048704111613628864,[29],49,0.0012725214832729015,624.0450919804672,SNACKPACK_RASPBERRY − 0.006*UV_VISOR_MAGENTA
SNACKPACK_RASPBERRY,snackpacks,1,['TRANSLATOR_VOID_BLUE'],['translators'],1,True,[-0.004657981021902518],28828.50186737699,0.00025245707237975257,[34],49,0.0012812203298254153,624.4176598036717,SNACKPACK_RASPBERRY + 0.005*TRANSLATOR_VOID_BLUE
SNACKPACK_RASPBERRY,snackpacks,1,['MICROCHIP_SQUARE'],['microchips'],1,True,[0.0033925619628085327],28797.228233729984,0.001336999673339223,[12],49,0.0012816877216125938,624.0274290782241,SNACKPACK_RASPBERRY − 0.003*MICROCHIP_SQUARE
SNACKPACK_RASPBERRY,snackpacks,1,['PANEL_2X4'],['panels'],1,True,[-0.004845828235405508],28826.544871627986,0.00032032399451764615,[38],49,0.001284709337237501,624.4862555586983,SNACKPACK_RASPBERRY + 0.005*PANEL_2X4
SNACKPACK_RASPBERRY,snackpacks,1,['SNACKPACK_CHOCOLATE'],['snackpacks'],1,False,[0.03898291828457791],28774.550407044782,0.002123447113853816,[45],49,0.001287925037499527,624.3615512412465,SNACKPACK_RASPBERRY − 0.039*SNACKPACK_CHOCOLATE
SNACKPACK_RASPBERRY,snackpacks,1,['ROBOT_DISHES'],['robots'],1,True,[-0.00807584115307852],28815.574354936893,0.0007007720371187132,[22],49,0.0013078190247919354,624.8645546950045,SNACKPACK_RASPBERRY + 0.008*ROBOT_DISHES
SNACKPACK_RASPBERRY,snackpacks,1,['GALAXY_SOUNDS_BLACK_HOLES'],['galaxy_sounds'],1,True,[-0.0076066003976161915],28782.631963459822,0.001843185718165108,[1],49,0.0013084217567350053,624.6309194284805,SNACKPACK_RASPBERRY + 0.008*GALAXY_SOUNDS_BLACK_HOLES
SNACKPACK_RASPBERRY,snackpacks,1,['MICROCHIP_TRIANGLE'],['microchips'],1,True,[0.008018170894381721],28791.132694476215,0.0015483877093811493,[14],49,0.0013226821713371293,625.2017775485806,SNACKPACK_RASPBERRY − 0.008*MICROCHIP_TRIANGLE
SNACKPACK_CHOCOLATE,snackpacks,1,['PANEL_2X4'],['panels'],1,True,[-0.21713053549041267],21747.518999198976,0.4602592148426886,[38],45,0.0013446932018998236,603.423476217104,SNACKPACK_CHOCOLATE + 0.217*PANEL_2X4
SNACKPACK_PISTACHIO,snackpacks,1,['OXYGEN_SHAKE_MORNING_BREATH'],['oxygen_shakes'],1,True,[0.19181103532946361],19474.887715736182,0.4459998348807853,[40],47,0.001459603224162456,738.9921945561834,SNACKPACK_PISTACHIO − 0.192*OXYGEN_SHAKE_MORNING_BREATH
SNACKPACK_STRAWBERRY,snackpacks,1,['PEBBLES_XS'],['pebbles'],1,True,[-0.21330956986840607],36578.17903400278,0.7232720369542716,[15],48,0.0015648935595721429,659.1810106786237,SNACKPACK_STRAWBERRY + 0.213*PEBBLES_XS
SNACKPACK_PISTACHIO,snackpacks,1,['PEBBLES_S'],['pebbles'],1,True,[0.15771699779642254],17881.850981351075,0.49131679006801376,[16],47,0.001791972055871066,712.9990412293943,SNACKPACK_PISTACHIO − 0.158*PEBBLES_S
SNACKPACK_CHOCOLATE,snackpacks,1,['ROBOT_IRONING'],['robots'],1,True,[0.1789516111453935],21255.503565047555,0.47247029955300357,[24],45,0.001915039969080286,631.4564438808468,SNACKPACK_CHOCOLATE − 0.179*ROBOT_IRONING
SNACKPACK_CHOCOLATE,snackpacks,1,['ROBOT_MOPPING'],['robots'],1,True,[-0.1760966273268097],22042.63122386269,0.45293497230010804,[21],45,0.0024733630659985947,649.3095657741623,SNACKPACK_CHOCOLATE + 0.176*ROBOT_MOPPING
SNACKPACK_PISTACHIO,snackpacks,1,['PEBBLES_XS'],['pebbles'],1,True,[0.09923306933309976],14463.102671791003,0.588569578152996,[15],47,0.002768054552535688,675.8035594621117,SNACKPACK_PISTACHIO − 0.099*PEBBLES_XS
SNACKPACK_CHOCOLATE,snackpacks,1,['MICROCHIP_OVAL'],['microchips'],1,True,[0.08843986301696746],21455.356623179057,0.46751024656875473,[11],45,0.0028889321317138576,670.9548498089465,SNACKPACK_CHOCOLATE − 0.088*MICROCHIP_OVAL
SNACKPACK_CHOCOLATE,snackpacks,1,['ROBOT_LAUNDRY'],['robots'],1,True,[0.2083392549474734],23912.282369157292,0.4065330366508625,[23],45,0.0031463812306861258,696.5513031755055,SNACKPACK_CHOCOLATE − 0.208*ROBOT_LAUNDRY
SNACKPACK_PISTACHIO,snackpacks,1,['ROBOT_VACUUMING'],['robots'],1,True,[0.23930325726297436],18746.935796546044,0.46670780964894387,[20],47,0.003214989232936284,760.9657627510984,SNACKPACK_PISTACHIO − 0.239*ROBOT_VACUUMING
SNACKPACK_CHOCOLATE,snackpacks,1,['PANEL_1X4'],['panels'],1,True,[0.1620105910769205],22035.10895716118,0.45312166367100803,[37],45,0.0033090891320940014,684.3365229406206,SNACKPACK_CHOCOLATE − 0.162*PANEL_1X4
SNACKPACK_CHOCOLATE,snackpacks,1,['OXYGEN_SHAKE_CHOCOLATE'],['oxygen_shakes'],1,True,[-0.2132645954362553],25999.251059425173,0.3547376056628311,[43],45,0.003326255811374295,704.916675062775,SNACKPACK_CHOCOLATE + 0.213*OXYGEN_SHAKE_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,1,['GALAXY_SOUNDS_BLACK_HOLES'],['galaxy_sounds'],1,True,[-0.1385608667081408],22656.49586127571,0.43769977322338494,[1],45,0.0034719047539989584,683.715696510534,SNACKPACK_CHOCOLATE + 0.139*GALAXY_SOUNDS_BLACK_HOLES
SNACKPACK_VANILLA,snackpacks,1,['PANEL_1X2'],['panels'],1,True,[0.1460706438126505],24441.474614134127,0.23300193220771093,[35],46,0.0037854370608820286,743.5768760819886,SNACKPACK_VANILLA − 0.146*PANEL_1X2
SNACKPACK_VANILLA,snackpacks,1,['PANEL_2X4'],['panels'],1,True,[0.14897849927063594],23136.045495759136,0.2739676115392843,[38],46,0.003895193679568942,710.7073955281974,SNACKPACK_VANILLA − 0.149*PANEL_2X4
SNACKPACK_PISTACHIO,snackpacks,1,['GALAXY_SOUNDS_BLACK_HOLES'],['galaxy_sounds'],1,True,[-0.13336713140331005],18814.526114541753,0.46478507469526154,[1],47,0.004310137582317762,796.4964132137893,SNACKPACK_PISTACHIO + 0.133*GALAXY_SOUNDS_BLACK_HOLES
SNACKPACK_PISTACHIO,snackpacks,1,['PANEL_2X4'],['panels'],1,True,[-0.20260906170929766],19005.805484213237,0.4593437697733197,[38],47,0.005012385992099454,771.9172611013389,SNACKPACK_PISTACHIO + 0.203*PANEL_2X4
SNACKPACK_RASPBERRY,snackpacks,1,['SNACKPACK_PISTACHIO'],['snackpacks'],1,False,[-0.45045897125152745],21702.7270446548,0.24736817273617795,[47],49,0.0050811250438586265,752.7071596322562,SNACKPACK_RASPBERRY + 0.450*SNACKPACK_PISTACHIO
SNACKPACK_CHOCOLATE,snackpacks,1,['MICROCHIP_TRIANGLE'],['microchips'],1,True,[0.14420872611377078],25849.97390395836,0.3584424406419694,[14],45,0.00514528231465105,744.59409784437,SNACKPACK_CHOCOLATE − 0.144*MICROCHIP_TRIANGLE
SNACKPACK_CHOCOLATE,snackpacks,1,['ROBOT_VACUUMING'],['robots'],1,True,[0.22761049170846254],25450.35250243783,0.3683604441176901,[20],45,0.005240360351475863,742.7922404774282,SNACKPACK_CHOCOLATE − 0.228*ROBOT_VACUUMING
SNACKPACK_PISTACHIO,snackpacks,1,['MICROCHIP_TRIANGLE'],['microchips'],1,True,[0.12492606558370613],24314.772088832866,0.3083201326411201,[14],47,0.005488687987713642,910.3425817572842,SNACKPACK_PISTACHIO − 0.125*MICROCHIP_TRIANGLE
SNACKPACK_VANILLA,snackpacks,1,['MICROCHIP_CIRCLE'],['microchips'],1,True,[0.14796367966053883],25658.363894940223,0.19481472207286576,[10],46,0.0055081438879386905,778.5362469363329,SNACKPACK_VANILLA − 0.148*MICROCHIP_CIRCLE
SNACKPACK_VANILLA,snackpacks,1,['SLEEP_POD_NYLON'],['sleep_pods'],1,True,[0.16056789334723068],25194.11617016902,0.20938328282862984,[8],46,0.005509460818379809,768.3416177323173,SNACKPACK_VANILLA − 0.161*SLEEP_POD_NYLON
SNACKPACK_CHOCOLATE,snackpacks,1,['PEBBLES_S'],['pebbles'],1,True,[0.14275018363576683],26143.61361013858,0.3511547437983473,[16],45,0.005602179930756066,759.7114858853744,SNACKPACK_CHOCOLATE − 0.143*PEBBLES_S
SNACKPACK_RASPBERRY,snackpacks,1,['SNACKPACK_STRAWBERRY'],['snackpacks'],1,False,[-0.19318498476125004],23902.728784227875,0.17107401275197087,[48],49,0.0059831594925405995,757.762255790318,SNACKPACK_RASPBERRY + 0.193*SNACKPACK_STRAWBERRY
SNACKPACK_PISTACHIO,snackpacks,1,['PEBBLES_XL'],['pebbles'],1,True,[-0.06919680000463056],20041.617431980434,0.42987813184659596,[19],47,0.006070342175271069,834.0412969998735,SNACKPACK_PISTACHIO + 0.069*PEBBLES_XL
SNACKPACK_CHOCOLATE,snackpacks,1,['OXYGEN_SHAKE_GARLIC'],['oxygen_shakes'],1,True,[-0.12917942328717283],25126.348566222852,0.376401735583313,[44],45,0.00620637268184959,755.4368654686763,SNACKPACK_CHOCOLATE + 0.129*OXYGEN_SHAKE_GARLIC
SNACKPACK_PISTACHIO,snackpacks,1,['SLEEP_POD_NYLON'],['sleep_pods'],1,True,[-0.16067094330168666],28472.355891187468,0.19004976586820688,[8],47,0.006358625575496762,1011.2934758747756,SNACKPACK_PISTACHIO + 0.161*SLEEP_POD_NYLON
SNACKPACK_VANILLA,snackpacks,1,['ROBOT_MOPPING'],['robots'],1,True,[0.12026568115871612],23354.21212888026,0.2671213230602788,[21],46,0.006400708682386413,748.8020740059135,SNACKPACK_VANILLA − 0.120*ROBOT_MOPPING
SNACKPACK_PISTACHIO,snackpacks,1,['SNACKPACK_STRAWBERRY'],['snackpacks'],1,False,[-0.227546571804907],28309.222312172198,0.1946904103242938,[48],47,0.006491815593965341,806.1858636656739,SNACKPACK_PISTACHIO + 0.228*SNACKPACK_STRAWBERRY
SNACKPACK_VANILLA,snackpacks,1,['ROBOT_IRONING'],['robots'],1,True,[-0.11591148146884757],23879.464827126085,0.25063836485020985,[24],46,0.006809161102132423,761.3218385084391,SNACKPACK_VANILLA + 0.116*ROBOT_IRONING
SNACKPACK_CHOCOLATE,snackpacks,1,['SLEEP_POD_COTTON'],['sleep_pods'],1,True,[-0.14063523889518928],24707.793591280068,0.3867896419378465,[9],45,0.0072836413379802085,759.9150437514929,SNACKPACK_CHOCOLATE + 0.141*SLEEP_POD_COTTON
SNACKPACK_VANILLA,snackpacks,1,['GALAXY_SOUNDS_BLACK_HOLES'],['galaxy_sounds'],1,True,[0.08909176419430148],24575.281347988093,0.22880294225543363,[1],46,0.007319594242584991,786.3769159947892,SNACKPACK_VANILLA − 0.089*GALAXY_SOUNDS_BLACK_HOLES
SNACKPACK_PISTACHIO,snackpacks,1,['MICROCHIP_RECTANGLE'],['microchips'],1,True,[0.17882462250483144],17069.06568593321,0.514438011326924,[13],47,0.007392052499389114,772.9931302256315,SNACKPACK_PISTACHIO − 0.179*MICROCHIP_RECTANGLE
SNACKPACK_PISTACHIO,snackpacks,1,['TRANSLATOR_ASTRO_BLACK'],['translators'],1,True,[0.24051688965547546],21278.68034832665,0.3946875279303076,[31],47,0.007398221122801243,876.3994436274874,SNACKPACK_PISTACHIO − 0.241*TRANSLATOR_ASTRO_BLACK
SNACKPACK_CHOCOLATE,snackpacks,1,['TRANSLATOR_VOID_BLUE'],['translators'],1,True,[-0.1995436269520472],26932.736924075674,0.3315698873801952,[34],45,0.007458413548111749,777.9010006965872,SNACKPACK_CHOCOLATE + 0.200*TRANSLATOR_VOID_BLUE
SNACKPACK_CHOCOLATE,snackpacks,1,['PEBBLES_XS'],['pebbles'],1,True,[0.0849271448852445],25137.973701569786,0.37611321716978974,[15],45,0.007489321876370076,780.6285255872582,SNACKPACK_CHOCOLATE − 0.085*PEBBLES_XS
SNACKPACK_VANILLA,snackpacks,1,['MICROCHIP_TRIANGLE'],['microchips'],1,True,[-0.09539255994508573],25546.806078274993,0.19831551861563568,[14],46,0.007770595332420207,795.8908136904004,SNACKPACK_VANILLA + 0.095*MICROCHIP_TRIANGLE
SNACKPACK_CHOCOLATE,snackpacks,1,['UV_VISOR_AMBER'],['uv_visors'],1,True,[0.12180069438269471],25548.924009167727,0.3659140472464656,[26],45,0.008226198269590606,804.006904104319,SNACKPACK_CHOCOLATE − 0.122*UV_VISOR_AMBER
SNACKPACK_CHOCOLATE,snackpacks,1,['SLEEP_POD_NYLON'],['sleep_pods'],1,True,[-0.20233090513375962],29697.983290828197,0.2629406223500378,[8],45,0.008336521467696053,837.6624457325703,SNACKPACK_CHOCOLATE + 0.202*SLEEP_POD_NYLON
SNACKPACK_PISTACHIO,snackpacks,1,['OXYGEN_SHAKE_CHOCOLATE'],['oxygen_shakes'],1,True,[-0.12818069912442265],29989.77259840847,0.14688396596088182,[43],47,0.008571580719053333,1084.4902244629047,SNACKPACK_PISTACHIO + 0.128*OXYGEN_SHAKE_CHOCOLATE
SNACKPACK_CHOCOLATE,snackpacks,1,['ROBOT_DISHES'],['robots'],1,True,[-0.18524704749864365],29660.02106642042,0.26388278779010144,[22],45,0.008582757819101635,744.2510731540076,SNACKPACK_CHOCOLATE + 0.185*ROBOT_DISHES
SNACKPACK_CHOCOLATE,snackpacks,1,['SNACKPACK_STRAWBERRY'],['snackpacks'],1,False,[-0.29871267538249985],28498.111664888427,0.2927196354639735,[48],45,0.009200453204232562,801.9003296027993,SNACKPACK_CHOCOLATE + 0.299*SNACKPACK_STRAWBERRY
SNACKPACK_PISTACHIO,snackpacks,1,['UV_VISOR_MAGENTA'],['uv_visors'],1,True,[-0.20115367352880006],19921.55700903672,0.43329347857957634,[29],47,0.009724975692574155,844.0777340191695,SNACKPACK_PISTACHIO + 0.201*UV_VISOR_MAGENTA
