a,b,pearson_level,pearson_ret,abs_level,abs_ret,joint_score,group_a,group_b,cross_group
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_YELLOW,0.7680734649521075,0.017093909919652008,0.7680734649521075,0.017093909919652008,0.11458350065156117,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_AMBER,-0.21639629790540993,0.008823069260260054,0.21639629790540993,0.008823069260260054,0.04369530322681489,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_ORANGE,-0.05406556774489247,0.0036923284948132914,0.05406556774489247,0.0036923284948132914,0.01412897152565341,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_RED,-0.29624444748159634,0.016380707778700983,0.29624444748159634,0.016380707778700983,0.0696612785215629,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_MAGENTA,0.3160025743592418,0.0017041155199843498,0.3160025743592418,0.0017041155199843498,0.02320570816244556,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_SPACE_GRAY,0.31494344945742364,0.00026813578093109395,0.31494344945742364,0.00026813578093109395,0.009189537951899366,galaxy_sounds,translators,True
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ASTRO_BLACK,-0.2182984883864731,0.006394470305686869,0.2182984883864731,0.006394470305686869,0.03736178798938338,galaxy_sounds,translators,True
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ECLIPSE_CHARCOAL,0.24404064817854132,0.0017251673787651923,0.24404064817854132,0.0017251673787651923,0.020518551735693547,galaxy_sounds,translators,True
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_GRAPHITE_MIST,0.3228463633186554,-0.0032987276688376957,0.3228463633186554,0.0032987276688376957,0.03263406550619882,galaxy_sounds,translators,True
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,0.10953772958411759,0.00758626623462324,0.10953772958411759,0.00758626623462324,0.028826764982586624,galaxy_sounds,translators,True
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,-0.5032298985698553,0.008383614206827757,0.5032298985698553,0.008383614206827757,0.0649529470228313,galaxy_sounds,panels,True
GALAXY_SOUNDS_DARK_MATTER,PANEL_2X2,0.1266172524423419,0.0016044435989100894,0.1266172524423419,0.0016044435989100894,0.014253078270770084,galaxy_sounds,panels,True
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X4,-0.07120132886722902,0.007389530876950044,0.07120132886722902,0.007389530876950044,0.022937838131442626,galaxy_sounds,panels,True
GALAXY_SOUNDS_DARK_MATTER,PANEL_2X4,0.047822960947748155,0.018171537296764857,0.047822960947748155,0.018171537296764857,0.029479089512801017,galaxy_sounds,panels,True
GALAXY_SOUNDS_DARK_MATTER,PANEL_4X4,0.18122200942671418,-0.002371629153819922,0.18122200942671418,0.002371629153819922,0.02073141097152396,galaxy_sounds,panels,True
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MORNING_BREATH,-0.24395441964927347,0.0059882438051476194,0.24395441964927347,0.0059882438051476194,0.03822117923616623,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_EVENING_BREATH,-0.23866995097179114,0.012491575206145276,0.23866995097179114,0.012491575206145276,0.05460186482173603,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MINT,0.11317456450157107,0.008306469839731528,0.11317456450157107,0.008306469839731528,0.030660742108713716,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,-0.3889653429422411,0.0039005492174856455,0.3889653429422411,0.0039005492174856455,0.03895097513596282,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_GARLIC,-0.013271078692738995,0.014160400285774385,0.013271078692738995,0.014160400285774385,0.013708529699176188,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_CHOCOLATE,0.02409490822695603,0.017636494203630688,0.02409490822695603,0.017636494203630688,0.02061430836292412,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_VANILLA,-0.08433211601452627,0.012206104968805798,0.08433211601452627,0.012206104968805798,0.0320837444871202,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_PISTACHIO,-0.159068587141524,0.012291114750831465,0.159068587141524,0.012291114750831465,0.04421685490634884,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_STRAWBERRY,0.1882493019205707,0.010831620091173277,0.1882493019205707,0.010831620091173277,0.045155785020661504,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_RASPBERRY,-0.04580514190208087,0.012201724571070022,0.04580514190208087,0.012201724571070022,0.023641102457964375,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,0.07430053712724845,0.0015892753719059251,0.07430053712724845,0.0015892753719059251,0.010866646850602893,galaxy_sounds,galaxy_sounds,False
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,0.46534589194941317,0.010298439273948311,0.46534589194941317,0.010298439273948311,0.06922670300991045,galaxy_sounds,galaxy_sounds,False
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,-0.11709511682894873,0.0021450428348597397,0.11709511682894873,0.0021450428348597397,0.01584847126227008,galaxy_sounds,galaxy_sounds,False
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_SUEDE,0.6055256961355675,0.004058409049366572,0.6055256961355675,0.004058409049366572,0.0495728853792129,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_LAMB_WOOL,0.20619908127195422,0.0030609726077992856,0.20619908127195422,0.0030609726077992856,0.02512309175891436,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,0.7683136709905268,0.009589052290199001,0.7683136709905268,0.009589052290199001,0.08583355967454054,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_NYLON,0.5658786712449742,0.0042733640777865125,0.5658786712449742,0.0042733640777865125,0.0491752537978589,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,0.7077332233704652,0.007885387137637836,0.7077332233704652,0.007885387137637836,0.0747044205950654,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_CIRCLE,0.47893776448870795,0.0018539868952712596,0.47893776448870795,0.0018539868952712596,0.029798394906648536,galaxy_sounds,microchips,True
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_OVAL,-0.8586018644290404,0.0015637045092744965,0.8586018644290404,0.0015637045092744965,0.03664150115755604,galaxy_sounds,microchips,True
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_SQUARE,0.5903446937271737,0.017192793073961616,0.5903446937271737,0.017192793073961616,0.10074559127605805,galaxy_sounds,microchips,True
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_RECTANGLE,-0.465160736903869,-0.005198007858534972,0.465160736903869,0.005198007858534972,0.049172239789420105,galaxy_sounds,microchips,True
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_TRIANGLE,-0.8418525444606354,0.0078428897644723,0.8418525444606354,0.0078428897644723,0.0812561179490214,galaxy_sounds,microchips,True
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,-0.7440635400272865,-0.004493082562542809,0.7440635400272865,0.004493082562542809,0.057819883406320306,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_S,-0.8850039410192105,0.0022837262188362003,0.8850039410192105,0.0022837262188362003,0.04495672034166791,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_M,0.5040039964044154,0.0002698686153464433,0.5040039964044154,0.0002698686153464433,0.01166254091691572,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_L,0.14328270523072936,0.0013491135657632096,0.14328270523072936,0.0013491135657632096,0.013903403948890652,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,0.7768906266069342,-0.00020012440607031296,0.7768906266069342,0.00020012440607031296,0.012468952451240882,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_VACUUMING,-0.6984488821628887,0.002219051833955977,0.6984488821628887,0.002219051833955977,0.03936869661149655,galaxy_sounds,robots,True
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_MOPPING,0.5475149458351453,0.003714076500916086,0.5475149458351453,0.003714076500916086,0.04509448296883618,galaxy_sounds,robots,True
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_DISHES,0.8391011310368544,-0.0004856408897451106,0.8391011310368544,0.0004856408897451106,0.020186674314083206,galaxy_sounds,robots,True
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_LAUNDRY,-0.7658528120874581,0.0008643565065845712,0.7658528120874581,0.0008643565065845712,0.025728774965277406,galaxy_sounds,robots,True
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_IRONING,-0.7676372169189644,0.001707892549492092,0.7676372169189644,0.001707892549492092,0.0362083123535017,galaxy_sounds,robots,True
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_YELLOW,-0.1121823118940192,-0.0009594658558953679,0.1121823118940192,0.0009594658558953679,0.010374733630205463,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_AMBER,-0.7920437047999511,0.00576943429419603,0.7920437047999511,0.00576943429419603,0.06759914284201328,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_ORANGE,0.3988301736627909,0.0025991996461901027,0.3988301736627909,0.0025991996461901027,0.03219688255521431,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_RED,0.7489310512142338,0.0020202208946009394,0.7489310512142338,0.0020202208946009394,0.038897379838215854,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_MAGENTA,0.6850266846042063,0.01396778461591844,0.6850266846042063,0.01396778461591844,0.09781771407423222,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_SPACE_GRAY,-0.7336443851333806,0.0009150928982803111,0.7336443851333806,0.0009150928982803111,0.025910476002937152,galaxy_sounds,translators,True
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ASTRO_BLACK,-0.4108126478285981,0.012844396643962466,0.4108126478285981,0.012844396643962466,0.07264048867585474,galaxy_sounds,translators,True
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ECLIPSE_CHARCOAL,0.11717083317809669,0.001468171538070538,0.11717083317809669,0.001468171538070538,0.013115901889084588,galaxy_sounds,translators,True
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_GRAPHITE_MIST,0.33862030968697276,0.015195878552628227,0.33862030968697276,0.015195878552628227,0.07173306839566113,galaxy_sounds,translators,True
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_VOID_BLUE,0.6677933397908409,0.014134861204495119,0.6677933397908409,0.014134861204495119,0.09715537129376729,galaxy_sounds,translators,True
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X2,0.20259842127391323,0.0023595065501973147,0.20259842127391323,0.0023595065501973147,0.021863949827408434,galaxy_sounds,panels,True
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X2,-0.6989503453423391,0.0017129843258887239,0.6989503453423391,0.0017129843258887239,0.034601892811606964,galaxy_sounds,panels,True
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X4,-0.5696008648126232,0.002805431686738927,0.5696008648126232,0.002805431686738927,0.03997469593304281,galaxy_sounds,panels,True
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X4,0.8121814965157859,-0.008770572569754043,0.8121814965157859,0.008770572569754043,0.08439962532501634,galaxy_sounds,panels,True
GALAXY_SOUNDS_BLACK_HOLES,PANEL_4X4,0.03824308467454534,0.005195407546072839,0.03824308467454534,0.005195407546072839,0.014095687663368375,galaxy_sounds,panels,True
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MORNING_BREATH,-0.47361204146036673,0.0020855927754274586,0.47361204146036673,0.0020855927754274586,0.031428678814503015,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_EVENING_BREATH,-0.009176546980628083,0.021647516027867644,0.009176546980628083,0.021647516027867644,0.014094305511220723,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MINT,-0.48194353574967735,0.008023714723917257,0.48194353574967735,0.008023714723917257,0.062185025881569184,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_CHOCOLATE,0.6439553101819423,0.012793695283048885,0.6439553101819423,0.012793695283048885,0.09076655779729116,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_GARLIC,0.8853271795478015,0.016325995443109313,0.8853271795478015,0.016325995443109313,0.12022415522247694,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,-0.6615888248930127,0.01905089352677161,0.6615888248930127,0.01905089352677161,0.11226690635061932,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_VANILLA,0.47833350526126583,0.006815341439327455,0.47833350526126583,0.006815341439327455,0.057096463640280405,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_PISTACHIO,-0.6817514757558701,0.015883348671138664,0.6817514757558701,0.015883348671138664,0.10406006148611399,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,0.735595927646439,0.009576001749912988,0.735595927646439,0.009576001749912988,0.08392894548587614,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_RASPBERRY,-0.04293233883865653,0.012321090874598328,0.04293233883865653,0.012321090874598328,0.022999418433737283,galaxy_sounds,snackpacks,True
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,0.08759617878976837,-9.623858945618339e-06,0.08759617878976837,9.623858945618339e-06,0.0009181575403207751,galaxy_sounds,galaxy_sounds,False
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,-0.00911406148501174,0.013669796880135096,0.00911406148501174,0.013669796880135096,0.011161871225434064,galaxy_sounds,galaxy_sounds,False
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_SUEDE,0.7329852288350363,-0.005979362212967406,0.7329852288350363,0.005979362212967406,0.06620259949548418,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_LAMB_WOOL,-0.24991538275433442,0.005038735701176374,0.24991538275433442,0.005038735701176374,0.035486019237967834,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_POLYESTER,0.49496486504827986,0.010916244199754595,0.49496486504827986,0.010916244199754595,0.07350617210252211,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_NYLON,-0.2902593379094553,0.007035404146105575,0.2902593379094553,0.007035404146105575,0.04518950928450143,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,0.2607527244589694,0.009609195864964969,0.2607527244589694,0.009609195864964969,0.05005620842262705,galaxy_sounds,sleep_pods,True
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_CIRCLE,-0.31823532307366476,0.005879041919227882,0.31823532307366476,0.005879041919227882,0.04325411893137003,galaxy_sounds,microchips,True
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_OVAL,-0.20718562364692344,5.6788497922864736e-05,0.20718562364692344,5.6788497922864736e-05,0.0034301254143428556,galaxy_sounds,microchips,True
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,0.6624678595885645,0.0038431584854510706,0.6624678595885645,0.0038431584854510706,0.05045759581982082,galaxy_sounds,microchips,True
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_RECTANGLE,-0.5834741240778739,0.0007063977094185873,0.5834741240778739,0.0007063977094185873,0.020301841905443624,galaxy_sounds,microchips,True
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_TRIANGLE,0.09492772516350596,-0.006593824673872113,0.09492772516350596,0.006593824673872113,0.025018728513209385,galaxy_sounds,microchips,True
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_XS,-0.5353919366090656,0.011799993330942163,0.5353919366090656,0.011799993330942163,0.07948346545934684,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_S,-0.11622521476081751,-0.009268651351213684,0.11622521476081751,0.009268651351213684,0.03282150200459985,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_M,0.17688060511128842,0.0029179180141655848,0.17688060511128842,0.0029179180141655848,0.0227183428975517,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_L,0.302898980909504,0.001600086613963127,0.302898980909504,0.001600086613963127,0.02201509947141666,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_XL,0.3167817331576948,-0.002447629588959223,0.3167817331576948,0.002447629588959223,0.02784536484441457,galaxy_sounds,pebbles,True
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_VACUUMING,-0.41992045545645645,0.006333382326393965,0.41992045545645645,0.006333382326393965,0.05157050311058857,galaxy_sounds,robots,True
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_MOPPING,0.28138670142261524,-0.00251820137791485,0.28138670142261524,0.00251820137791485,0.02661932341832422,galaxy_sounds,robots,True
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_DISHES,0.21225234685000935,-0.001115950270701118,0.21225234685000935,0.001115950270701118,0.015390356198743925,galaxy_sounds,robots,True
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_LAUNDRY,-0.051276730692018435,0.007500201951235334,0.051276730692018435,0.007500201951235334,0.019610860144043795,galaxy_sounds,robots,True
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_IRONING,-0.134993444554448,-0.002719314528968482,0.134993444554448,0.002719314528968482,0.01915958337470864,galaxy_sounds,robots,True
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,0.4005426803221414,0.005351092379507634,0.4005426803221414,0.005351092379507634,0.04629622969896548,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_AMBER,-0.49143259552762447,0.000538934776018094,0.49143259552762447,0.000538934776018094,0.016274216288309273,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_ORANGE,0.5052572005851524,-0.0015953092014936634,0.5052572005851524,0.0015953092014936634,0.028390869328261566,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_RED,-0.23278800647711184,0.009496606012385961,0.23278800647711184,0.009496606012385961,0.047018038899148934,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_MAGENTA,0.5432726785543576,0.0038362003234466598,0.5432726785543576,0.0038362003234466598,0.04565197504150242,galaxy_sounds,uv_visors,True
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_SPACE_GRAY,0.16414264157473993,0.006053980162019078,0.16414264157473993,0.006053980162019078,0.031523265944931586,galaxy_sounds,translators,True
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ASTRO_BLACK,-0.6682850310638222,0.0008024180960647954,0.6682850310638222,0.0008024180960647954,0.02315694285208725,galaxy_sounds,translators,True
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,0.45811528464757206,0.00781016576643929,0.45811528464757206,0.00781016576643929,0.059816020539961184,galaxy_sounds,translators,True
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_GRAPHITE_MIST,0.08055332703888393,0.004996753014931377,0.08055332703888393,0.004996753014931377,0.02006252924594246,galaxy_sounds,translators,True
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,0.6382754330592869,0.010296517385102335,0.6382754330592869,0.010296517385102335,0.08106795971885976,galaxy_sounds,translators,True
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,-0.6126934423369398,-0.0032624930889393897,0.6126934423369398,0.0032624930889393897,0.044709150307993446,galaxy_sounds,panels,True
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_2X2,0.2537899417822136,0.0027594202091402987,0.2537899417822136,0.0027594202091402987,0.026463429373956432,galaxy_sounds,panels,True
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X4,-0.13386992617402022,0.0019045433104939856,0.13386992617402022,0.0019045433104939856,0.01596750050480832,galaxy_sounds,panels,True
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_2X4,0.2574330193419947,0.008148679520664764,0.2574330193419947,0.008148679520664764,0.045801082658109823,galaxy_sounds,panels,True
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_4X4,-0.3453046452730775,0.004904702183500731,0.3453046452730775,0.004904702183500731,0.041153571505323915,galaxy_sounds,panels,True
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MORNING_BREATH,-0.37360837143538245,0.004586743358609435,0.37360837143538245,0.004586743358609435,0.041396204130356294,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,-0.04767672486096721,0.005918779766974536,0.04767672486096721,0.005918779766974536,0.016798453335432537,galaxy_sounds,oxygen_shakes,True
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MINT,0.324938522547102,0.008255819937562735,0.324938522547102,0.008255819937562735,0.05179414960134535,galaxy_sounds,oxygen_shakes,True
